country_index,country_name,continent,week,month,year,ymd,week_of_period,treated,after,num_streams,ln_num_streams,cases,deaths,cases_per_million,deaths_per_million,C1_Schoolclosing,C2_Workplaceclosing,C3_Cancelpublicevents,C4_Restrictionsongatherings,C5_Closepublictransport,C6_Stayathomerequirements,C7_Restrictionsoninternalmove,C8_Internationaltravelcontrols,d_restrict_school,d_restrict_workpl,d_restrict_events,d_restrict_gather,d_restrict_transp,d_restrict_stayat,d_restrict_inside,d_restrict_outsid,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,apple_driving,apple_transit,apple_walking
ar,Argentina,South America,1,6,2018,01jun2018,1,0,0,52839544,17.78277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,2,6,2018,08jun2018,2,0,0,52796946,17.781963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,3,6,2018,15jun2018,3,0,0,49516129,17.71781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,4,6,2018,22jun2018,4,0,0,50326885,17.734051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,5,6,2018,29jun2018,5,0,0,53552822,17.796179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,6,7,2018,06jul2018,6,0,0,54659315,17.816629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,7,7,2018,13jul2018,7,0,0,58790174,17.889484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,8,7,2018,20jul2018,8,0,0,57077245,17.859917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,9,7,2018,27jul2018,9,0,0,57747478,17.87159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,10,8,2018,03aug2018,10,0,0,59749038,17.905664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,11,8,2018,10aug2018,11,0,0,61620588,17.936506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,12,8,2018,17aug2018,12,0,0,60584444,17.919548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,13,8,2018,24aug2018,13,0,0,60594349,17.919712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,14,8,2018,31aug2018,14,0,0,60104734,17.9116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,15,9,2018,07sep2018,15,0,0,62742207,17.954544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,16,9,2018,14sep2018,16,0,0,61904088,17.941097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,17,9,2018,21sep2018,17,0,0,61818817,17.939718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,18,9,2018,28sep2018,18,0,0,60693559,17.921349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,19,10,2018,05oct2018,19,0,0,62518235,17.95097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,20,10,2018,12oct2018,20,0,0,64062705,17.975372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,21,10,2018,19oct2018,21,0,0,59768952,17.905996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,22,10,2018,26oct2018,22,0,0,60675116,17.921043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,23,11,2018,02nov2018,23,0,0,63652800,17.968954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,24,11,2018,09nov2018,24,0,0,62027427,17.943087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,25,11,2018,16nov2018,25,0,0,65969279,18.0047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,26,11,2018,23nov2018,26,0,0,61867737,17.94051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,27,11,2018,30nov2018,27,0,0,63033583,17.959179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,28,12,2018,07dec2018,28,0,0,60634270,17.92037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,29,12,2018,14dec2018,29,0,0,62724903,17.954269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,30,12,2018,21dec2018,30,0,0,74053661,18.1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,31,12,2018,28dec2018,31,0,0,72345443,18.096964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,32,1,2019,04jan2019,32,0,0,67565171,18.028603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,33,1,2019,11jan2019,33,0,0,68998334,18.049593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,34,1,2019,18jan2019,34,0,0,71181323,18.080742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,35,1,2019,25jan2019,35,0,0,70262172,18.067743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,36,2,2019,01feb2019,36,0,0,71454387,18.08457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,37,2,2019,08feb2019,37,0,0,71544503,18.085831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,38,2,2019,15feb2019,38,0,0,73100823,18.107349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,39,2,2019,22feb2019,39,0,0,67355580,18.025496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,40,3,2019,01mar2019,40,0,0,67991154,18.034887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,41,3,2019,08mar2019,41,0,1,62104137,17.944323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,42,3,2019,15mar2019,42,0,1,63892183,17.972708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,43,3,2019,22mar2019,43,0,1,65696882,18.000563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,44,3,2019,29mar2019,44,0,1,68048265,18.035728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,45,4,2019,05apr2019,45,0,1,69455600,18.056198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,46,4,2019,12apr2019,46,0,1,71697956,18.087973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,47,4,2019,19apr2019,47,0,1,64097220,17.975912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,48,4,2019,26apr2019,48,0,1,62938101,17.957663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,49,5,2019,03may2019,49,0,1,63689149,17.969524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,50,5,2019,10may2019,50,0,1,70091852,18.065317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,51,5,2019,17may2019,51,0,1,70315291,18.068501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,52,5,2019,24may2019,52,0,1,71052804,18.078934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,53,5,2019,31may2019,1,1,0,70324721,18.068634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,54,6,2019,07jun2019,2,1,0,74644498,18.128248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,55,6,2019,14jun2019,3,1,0,67843510,18.032715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,56,6,2019,21jun2019,4,1,0,69609950,18.058418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,57,6,2019,28jun2019,5,1,0,69211399,18.052675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,58,7,2019,05jul2019,6,1,0,69583447,18.058037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,59,7,2019,12jul2019,7,1,0,73311220,18.110224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,60,7,2019,19jul2019,8,1,0,72840729,18.103786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,61,7,2019,26jul2019,9,1,0,75038515,18.133512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,62,8,2019,02aug2019,10,1,0,78056457,18.172943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,63,8,2019,09aug2019,11,1,0,80640426,18.205511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,64,8,2019,16aug2019,12,1,0,85013483,18.25832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,65,8,2019,23aug2019,13,1,0,86607289,18.276894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,66,8,2019,30aug2019,14,1,0,83673908,18.242437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,67,9,2019,06sep2019,15,1,0,87381601,18.285795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,68,9,2019,13sep2019,16,1,0,89479041,18.309515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,69,9,2019,20sep2019,17,1,0,89137869,18.305695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,70,9,2019,27sep2019,18,1,0,86965443,18.281021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,71,10,2019,04oct2019,19,1,0,91379059,18.330526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,72,10,2019,11oct2019,20,1,0,85774153,18.267229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,73,10,2019,18oct2019,21,1,0,89295852,18.307467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,74,10,2019,25oct2019,22,1,0,89892026,18.314119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,75,11,2019,01nov2019,23,1,0,88648855,18.300194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,76,11,2019,08nov2019,24,1,0,87561284,18.287849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,77,11,2019,15nov2019,25,1,0,87165578,18.283319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,78,11,2019,22nov2019,26,1,0,83769993,18.243586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,79,11,2019,29nov2019,27,1,0,84987773,18.258018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,80,12,2019,06dec2019,28,1,0,83834102,18.24435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,81,12,2019,13dec2019,29,1,0,83441176,18.239653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,82,12,2019,20dec2019,30,1,0,91890076,18.336103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,83,12,2019,27dec2019,31,1,0,89923167,18.314466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,84,1,2020,03jan2020,32,1,0,86788106,18.27898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
ar,Argentina,South America,85,1,2020,10jan2020,33,1,0,90472597,18.320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,102.6825,,102.2875
ar,Argentina,South America,86,1,2020,17jan2020,34,1,0,91903017,18.336245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,103.64714,,104.33714
ar,Argentina,South America,87,1,2020,24jan2020,35,1,0,90734110,18.323444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,99.494286,,93.382858
ar,Argentina,South America,88,1,2020,31jan2020,36,1,0,88847935,18.302437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,99.360001,,93.505714
ar,Argentina,South America,89,2,2020,07feb2020,37,1,0,84555806,18.252922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,103.12143,,102.75857
ar,Argentina,South America,90,2,2020,14feb2020,38,1,0,83702371,18.242779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8333334,-2.3333333,-6.6666665,4,5.1666665,-.16666667,104.69,,103.51857
ar,Argentina,South America,91,2,2020,21feb2020,39,1,0,83310551,18.238087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,5.7142859,-2.4285715,-10.428572,1.4285715,112.04429,,106.09571
ar,Argentina,South America,92,2,2020,28feb2020,40,1,0,85356027,18.262342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.85714287,3.7142856,-7.2857141,6.8571429,11.571428,-.42857143,97.352859,,104.10286
ar,Argentina,South America,93,3,2020,06mar2020,41,1,1,83081702,18.235334,18,1,.40454435,.022474688,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,-.2857143,4.7142859,-12.428572,7.7142859,12.142858,-.42857143,95.632858,,102.76572
ar,Argentina,South America,94,3,2020,13mar2020,42,1,1,75717571,18.142521,78,1,1.7530255,.022474688,3,3,2,4,0,3,0,4,1,1,1,1,0,1,0,1,-29.428572,3.2857144,-42.57143,-21.142857,-7.1428571,8.1428576,59.619999,,52.472855
ar,Argentina,South America,95,3,2020,20mar2020,43,1,1,68796608,18.046665,405,6,9.1022482,.13484812,3,3,2,4,2,3,2,4,1,1,1,1,1,1,1,1,-84.14286,-54.285713,-85.285713,-78.85714,-67.14286,29.285715,12.618571,,9.3828573
ar,Argentina,South America,96,3,2020,27mar2020,44,1,1,69085680,18.050858,631,23,14.181527,.51691782,3,3,2,4,2,3,2,4,1,1,1,1,1,1,1,1,-81.85714,-51.57143,-83.285713,-76.85714,-65,28.857143,14.031428,,10.567142
ar,Argentina,South America,97,4,2020,03apr2020,45,1,1,67063216,18.021147,662,34,14.878242,.76413935,3,3,2,4,2,3,2,4,1,1,1,1,1,1,1,1,-79.85714,-37.857143,-77,-68.85714,-58.285713,26.571428,17.049999,,12.575714
ar,Argentina,South America,98,4,2020,10apr2020,46,1,1,68009289,18.035154,637,44,14.316376,.98888624,3,3,2,4,2,3,2,4,1,1,1,1,1,1,1,1,-84.14286,-39.42857,-79.571426,-67.571426,-56,26.571428,20.061428,,15.484285
ar,Argentina,South America,99,4,2020,17apr2020,47,1,1,69759934,18.06057,844,50,18.968636,1.1237344,3,3,2,4,2,3,2,4,1,1,1,1,1,1,1,1,-84,-36.857143,-92.571426,-63.57143,-48.857143,24.714285,25.022858,,17.532858
ar,Argentina,South America,100,4,2020,24apr2020,48,1,1,65100385,17.991442,996,55,22.384789,1.2361078,3,3,2,4,2,3,2,4,1,1,1,1,1,1,1,1,-82.85714,-36.142857,-92.285713,-64,-46.142857,23.571428,27.817142,,20.791428
ar,Argentina,South America,101,5,2020,01may2020,49,1,1,63745418,17.970407,923,59,20.744137,1.3260065,3,3,2,4,2,2,1,4,1,1,1,1,1,1,0,1,-79.428574,-36.142857,-91.571426,-62.57143,-45.57143,23.428572,29.098572,,20.190001
ar,Argentina,South America,102,5,2020,08may2020,50,1,1,66705954,18.015804,1671,56,37.555202,1.2585825,3,3,2,4,2,2,2,4,1,1,1,1,1,1,1,1,-72.85714,-24.142857,-89.14286,-54.285713,-35.142857,20,34.753998,,25.563999
ar,Argentina,South America,103,5,2020,15may2020,51,1,1,68402267,18.040916,2404,74,54.029148,1.6631268,3,2,2,4,2,2,2,4,1,1,1,1,1,1,1,1,-71.285713,-24.857143,-88.14286,-54.57143,-32,19.571428,38.434284,,28.282858
ar,Argentina,South America,104,5,2020,22may2020,52,1,1,67825068,18.032442,4650,97,104.50729,2.1800447,3,2,2,4,2,2,2,4,1,1,1,1,1,1,1,1,-72.14286,-27.571428,-87.571426,-57.285713,-34.42857,20.142857,38.331429,,28.334286
at,Austria,Europe,1,6,2018,01jun2018,1,0,0,8288235,15.930347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,2,6,2018,08jun2018,2,0,0,8557630,15.962334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,3,6,2018,15jun2018,3,0,0,8719932,15.981122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,4,6,2018,22jun2018,4,0,0,9370538,16.053082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,5,6,2018,29jun2018,5,0,0,9320253,16.047701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,6,7,2018,06jul2018,6,0,0,8703863,15.979278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,7,7,2018,13jul2018,7,0,0,8988492,16.011456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,8,7,2018,20jul2018,8,0,0,8995752,16.012262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,9,7,2018,27jul2018,9,0,0,9090612,16.022753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,10,8,2018,03aug2018,10,0,0,10017309,16.119825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,11,8,2018,10aug2018,11,0,0,10095617,16.127611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,12,8,2018,17aug2018,12,0,0,9873580,16.105373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,13,8,2018,24aug2018,13,0,0,10301612,16.147812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,14,8,2018,31aug2018,14,0,0,9508616,16.067709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,15,9,2018,07sep2018,15,0,0,9717264,16.089415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,16,9,2018,14sep2018,16,0,0,9794815,16.097364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,17,9,2018,21sep2018,17,0,0,9570905,16.074238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,18,9,2018,28sep2018,18,0,0,9741243,16.091879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,19,10,2018,05oct2018,19,0,0,11317627,16.241873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,20,10,2018,12oct2018,20,0,0,9998850,16.117981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,21,10,2018,19oct2018,21,0,0,10057269,16.123806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,22,10,2018,26oct2018,22,0,0,9846497,16.102627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,23,11,2018,02nov2018,23,0,0,9638980,16.081326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,24,11,2018,09nov2018,24,0,0,9628320,16.080219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,25,11,2018,16nov2018,25,0,0,9380953,16.054192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,26,11,2018,23nov2018,26,0,0,10102794,16.128323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,27,11,2018,30nov2018,27,0,0,10746053,16.190048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,28,12,2018,07dec2018,28,0,0,10596424,16.176027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,29,12,2018,14dec2018,29,0,0,11294394,16.239817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,30,12,2018,21dec2018,30,0,0,14342847,16.478762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,31,12,2018,28dec2018,31,0,0,9574230,16.074585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,32,1,2019,04jan2019,32,0,0,9057979,16.019157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,33,1,2019,11jan2019,33,0,0,10170396,16.134993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,34,1,2019,18jan2019,34,0,0,10749930,16.190411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,35,1,2019,25jan2019,35,0,0,10798440,16.194912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,36,2,2019,01feb2019,36,0,0,10637967,16.179939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,37,2,2019,08feb2019,37,0,0,11200584,16.231476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,38,2,2019,15feb2019,38,0,0,10939286,16.20787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,39,2,2019,22feb2019,39,0,0,10883893,16.202795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,40,3,2019,01mar2019,40,0,0,10661085,16.18211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,41,3,2019,08mar2019,41,0,1,11389684,16.248219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,42,3,2019,15mar2019,42,0,1,12809950,16.365732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,43,3,2019,22mar2019,43,0,1,12817034,16.366285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
at,Austria,Europe,44,3,2019,29mar2019,44,0,1,12662184,16.35413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
